antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'try'}),frozenset({'girl'}),0.0204,0.034,0.0022,0.10784313725490197,3.171856978085352,1.0,0.0015064000000000002,1.0827692307692307,0.6989865993540962,0.0421455938697318,0.07644217107132709,0.08627450980392157
frozenset({'student'}),frozenset({'girl'}),0.0188,0.034,0.002,0.10638297872340426,3.1289111389236544,1.0,0.0013608000000000001,1.081,0.6934366082348146,0.03937007874015748,0.07493061979648474,0.08260325406758448
frozenset({'girl'}),frozenset({'student'}),0.034,0.0188,0.002,0.058823529411764705,3.1289111389236544,1.0,0.0013608000000000001,1.042525,0.7043478260869566,0.03937007874015748,0.040790388719694974,0.08260325406758448
frozenset({'father'}),frozenset({'brother'}),0.0334,0.0304,0.003,0.08982035928143713,2.954617081626221,1.0,0.00198464,1.0652842105263158,0.6844058210911098,0.0493421052631579,0.06128337384636667,0.09425228490387647
frozenset({'brother'}),frozenset({'father'}),0.0304,0.0334,0.003,0.09868421052631579,2.954617081626221,1.0,0.00198464,1.0724321167883213,0.6822882288228823,0.0493421052631579,0.06754004813399109,0.09425228490387647
frozenset({'father'}),frozenset({'mother'}),0.0334,0.03,0.0046,0.1377245508982036,4.590818363273454,1.0,0.003598,1.1249305555555555,0.8092012342680305,0.0782312925170068,0.11105623803938515,0.14552894211576847
frozenset({'mother'}),frozenset({'father'}),0.03,0.0334,0.0046,0.15333333333333335,4.590818363273454,1.0,0.003598,1.1416535433070867,0.8063648588077096,0.0782312925170068,0.1240775225877647,0.14552894211576847
frozenset({'father'}),frozenset({'kill'}),0.0334,0.0282,0.0024,0.0718562874251497,2.548095298764174,1.0,0.0014581199999999998,1.047036129032258,0.6285433478170909,0.040540540540540536,0.04492311939200421,0.07848133520193655
frozenset({'kill'}),frozenset({'father'}),0.0282,0.0334,0.0024,0.0851063829787234,2.548095298764174,1.0,0.0014581199999999998,1.0565162790697675,0.625180078205392,0.040540540540540536,0.05349305087805028,0.07848133520193655
frozenset({'father'}),frozenset({'child'}),0.0334,0.0242,0.0024,0.0718562874251497,2.969268075419409,1.0,0.0015917199999999998,1.051345806451613,0.6861335264501001,0.043478260869565216,0.0488381711674008,0.08551492057207898
frozenset({'child'}),frozenset({'father'}),0.0242,0.0334,0.0024,0.09917355371900825,2.969268075419409,1.0,0.0015917199999999998,1.0730146788990826,0.6796645487463278,0.043478260869565216,0.06804630014381156,0.08551492057207898
frozenset({'father'}),frozenset({'daughter'}),0.0334,0.024,0.003,0.08982035928143713,3.7425149700598803,1.0,0.0021984,1.0723157894736843,0.7581212497413615,0.05514705882352942,0.06743889270639049,0.10741017964071856
frozenset({'daughter'}),frozenset({'father'}),0.024,0.0334,0.003,0.125,3.7425149700598803,1.0,0.0021984,1.1046857142857143,0.7508196721311475,0.05514705882352942,0.09476515621767018,0.10741017964071856
frozenset({'father'}),frozenset({'home'}),0.0334,0.022,0.0024,0.0718562874251497,3.2661948829613503,1.0,0.0016652,1.053716129032258,0.7178081246982552,0.045283018867924525,0.05097779900322055,0.09047359825802939
frozenset({'home'}),frozenset({'father'}),0.022,0.0334,0.0024,0.10909090909090909,3.26619488296135,1.0,0.0016652,1.0849591836734696,0.7094410361281527,0.045283018867924525,0.07830634087617327,0.09047359825802939
frozenset({'brother'}),frozenset({'kill'}),0.0304,0.0282,0.0024,0.07894736842105263,2.799552071668533,1.0,0.0015427199999999998,1.055097142857143,0.6629537953795379,0.04270462633451957,0.052219971620758,0.08202687569988801
frozenset({'kill'}),frozenset({'brother'}),0.0282,0.0304,0.0024,0.0851063829787234,2.799552071668533,1.0,0.0015427199999999998,1.0597953488372094,0.6614529738629348,0.04270462633451957,0.056421599606769186,0.08202687569988801
frozenset({'brother'}),frozenset({'police'}),0.0304,0.0272,0.0028,0.09210526315789473,3.386222910216718,1.0,0.00197312,1.0714898550724636,0.7267798208392269,0.051094890510948905,0.06672004847645428,0.09752321981424149
frozenset({'police'}),frozenset({'brother'}),0.0272,0.0304,0.0028,0.10294117647058824,3.3862229102167185,1.0,0.00197312,1.0808655737704917,0.724389097744361,0.051094890510948905,0.07481556979227336,0.09752321981424149
frozenset({'brother'}),frozenset({'fight'}),0.0304,0.0222,0.0022,0.07236842105263158,3.2598387861545755,1.0,0.00152512,1.054082269503546,0.714971497149715,0.043650793650793655,0.05130744636186499,0.08573376007586533
frozenset({'fight'}),frozenset({'brother'}),0.0222,0.0304,0.0022,0.0990990990990991,3.2598387861545755,1.0,0.00152512,1.076256,0.7089756224548616,0.043650793650793655,0.07085303124907086,0.08573376007586533
frozenset({'sister'}),frozenset({'brother'}),0.0214,0.0304,0.0024,0.11214953271028037,3.689129365469749,1.0,0.0017494399999999997,1.0920757894736843,0.7448736289938006,0.048582995951417,0.08431263687116375,0.09554845056566649
frozenset({'brother'}),frozenset({'sister'}),0.0304,0.0214,0.0024,0.07894736842105263,3.689129365469749,1.0,0.0017494399999999997,1.06248,0.7517876787678767,0.048582995951417,0.05880581281530004,0.09554845056566649
frozenset({'gang'}),frozenset({'brother'}),0.0158,0.0304,0.002,0.12658227848101264,4.163890739506995,1.0,0.00151968,1.1101217391304348,0.772038203617151,0.04524886877828054,0.09919789447299159,0.09618587608261159
frozenset({'brother'}),frozenset({'gang'}),0.0304,0.0158,0.002,0.06578947368421052,4.163890739506995,1.0,0.00151968,1.0535098591549295,0.7836633663366337,0.04524886877828054,0.05079198708007572,0.09618587608261159
frozenset({'mother'}),frozenset({'kill'}),0.03,0.0282,0.002,0.06666666666666667,2.3640661938534278,1.0,0.001154,1.0412142857142856,0.5948453608247424,0.03558718861209965,0.03958290457570145,0.06879432624113475
frozenset({'kill'}),frozenset({'mother'}),0.0282,0.03,0.002,0.07092198581560284,2.364066193853428,1.0,0.001154,1.0440458015267176,0.5937435686355218,0.03558718861209965,0.04218761424288953,0.06879432624113475
frozenset({'child'}),frozenset({'mother'}),0.0242,0.03,0.0026,0.10743801652892562,3.581267217630854,1.0,0.0018739999999999998,1.0867592592592592,0.7386444258754158,0.050387596899224806,0.07983300673085116,0.09705234159779615
frozenset({'mother'}),frozenset({'child'}),0.03,0.0242,0.0026,0.08666666666666667,3.581267217630854,1.0,0.0018739999999999998,1.0683941605839415,0.7430610626486914,0.050387596899224806,0.06401585024253605,0.09705234159779615
frozenset({'mother'}),frozenset({'daughter'}),0.03,0.024,0.0036,0.12,5.0,1.0,0.0028799999999999997,1.1090909090909091,0.8247422680412371,0.07142857142857142,0.09836065573770492,0.135
frozenset({'daughter'}),frozenset({'mother'}),0.024,0.03,0.0036,0.15,5.0,1.0,0.0028799999999999997,1.1411764705882352,0.8196721311475409,0.07142857142857142,0.12371134020618557,0.135
frozenset({'sister'}),frozenset({'mother'}),0.0214,0.03,0.002,0.09345794392523366,3.1152647975077885,1.0,0.001358,1.07,0.6938483547925608,0.04048582995951417,0.06542056074766356,0.08006230529595015
frozenset({'mother'}),frozenset({'sister'}),0.03,0.0214,0.002,0.06666666666666667,3.115264797507788,1.0,0.001358,1.0485,0.7000000000000001,0.04048582995951417,0.04625655698617072,0.08006230529595015
frozenset({'leave'}),frozenset({'mother'}),0.017,0.03,0.0022,0.12941176470588237,4.313725490196079,1.0,0.00169,1.114189189189189,0.781466752982521,0.04910714285714286,0.10248635536688903,0.10137254901960785
frozenset({'mother'}),frozenset({'leave'}),0.03,0.017,0.0022,0.07333333333333333,4.313725490196078,1.0,0.00169,1.0607913669064748,0.7919400187441424,0.04910714285714286,0.057307561885384876,0.10137254901960785
frozenset({'mother'}),frozenset({'marry'}),0.03,0.016,0.0022,0.07333333333333333,4.583333333333333,1.0,0.0017200000000000002,1.0618705035971223,0.8059981255857546,0.05022831050228311,0.058265582655826556,0.10541666666666667
frozenset({'marry'}),frozenset({'mother'}),0.016,0.03,0.0022,0.1375,4.583333333333334,1.0,0.0017200000000000002,1.1246376811594203,0.7945306725794531,0.05022831050228311,0.11082474226804125,0.10541666666666667
frozenset({'police'}),frozenset({'kill'}),0.0272,0.0282,0.0052,0.1911764705882353,6.779307467667919,1.0,0.00443296,1.2014981818181818,0.8763284412955464,0.10358565737051793,0.16770577339806061,0.18778681685440135
frozenset({'kill'}),frozenset({'police'}),0.0282,0.0272,0.0052,0.18439716312056736,6.779307467667918,1.0,0.00443296,1.192737391304348,0.8772301993129323,0.10358565737051793,0.16159247853676745,0.18778681685440135
frozenset({'wife'}),frozenset({'kill'}),0.027,0.0282,0.0022,0.08148148148148149,2.8894142369319677,1.0,0.0014386000000000002,1.058008064516129,0.6720545641408951,0.041509433962264156,0.05482762037608714,0.0797478329393223
frozenset({'kill'}),frozenset({'wife'}),0.0282,0.027,0.0022,0.07801418439716312,2.8894142369319673,1.0,0.0014386000000000002,1.0553307692307692,0.6728844318883422,0.041509433962264156,0.05242978869184289,0.0797478329393223
frozenset({'killer'}),frozenset({'kill'}),0.0168,0.0282,0.0028,0.16666666666666669,5.910165484633571,1.0,0.0023262400000000003,1.16616,0.8449959316517495,0.06635071090047392,0.14248473622830488,0.13297872340425532
frozenset({'kill'}),frozenset({'killer'}),0.0282,0.0168,0.0028,0.09929078014184398,5.910165484633571,1.0,0.0023262400000000003,1.091584251968504,0.8549084173698293,0.06635071090047392,0.08390030527038647,0.13297872340425532
frozenset({'police'}),frozenset({'murder'}),0.0272,0.0198,0.002,0.07352941176470588,3.713606654783125,1.0,0.00146144,1.0579936507936507,0.7511513157894737,0.044444444444444446,0.0548147436897632,0.08726975638740345
frozenset({'murder'}),frozenset({'police'}),0.0198,0.0272,0.002,0.10101010101010101,3.7136066547831255,1.0,0.00146144,1.0821033707865169,0.7454805141807794,0.044444444444444446,0.07587387028176501,0.08726975638740345
frozenset({'name'}),frozenset({'police'}),0.0188,0.0272,0.002,0.10638297872340426,3.9111389236545686,1.0,0.00148864,1.088609523809524,0.7585813289849165,0.045454545454545456,0.0813969764837626,0.08995619524405507
frozenset({'police'}),frozenset({'name'}),0.0272,0.0188,0.002,0.07352941176470588,3.911138923654568,1.0,0.00148864,1.0590730158730157,0.7651315789473685,0.045454545454545456,0.05577803889594975,0.08995619524405507
frozenset({'police'}),frozenset({'killer'}),0.0272,0.0168,0.002,0.07352941176470588,4.3767507002801125,1.0,0.00154304,1.061231746031746,0.7930921052631579,0.04761904761904762,0.05769875077777247,0.09628851540616247
frozenset({'killer'}),frozenset({'police'}),0.0168,0.0272,0.002,0.11904761904761905,4.3767507002801125,1.0,0.00154304,1.1042594594594595,0.7847030105777054,0.04761904761904762,0.0944157268170426,0.09628851540616247
frozenset({'police'}),frozenset({'marry'}),0.0272,0.016,0.002,0.07352941176470588,4.595588235294118,1.0,0.0015648,1.062095238095238,0.8042763157894737,0.04854368932038835,0.0584648493543759,0.09926470588235295
frozenset({'marry'}),frozenset({'police'}),0.016,0.0272,0.002,0.125,4.595588235294118,1.0,0.0015648,1.1117714285714286,0.7951219512195122,0.04854368932038835,0.10053453947368421,0.09926470588235295
frozenset({'child'}),frozenset({'wife'}),0.0242,0.027,0.002,0.08264462809917356,3.0609121518212428,1.0,0.0013466,1.0606576576576576,0.6899979503996722,0.04065040650406505,0.0571887236373829,0.07835935108662381
frozenset({'wife'}),frozenset({'child'}),0.027,0.0242,0.002,0.07407407407407407,3.0609121518212428,1.0,0.0013466,1.053864,0.6919835560123331,0.04065040650406505,0.051110959288864596,0.07835935108662381
frozenset({'daughter'}),frozenset({'wife'}),0.024,0.027,0.0028,0.11666666666666667,4.320987654320988,1.0,0.002152,1.1015094339622642,0.7874707259953161,0.05809128630705393,0.09215484755053101,0.11018518518518519
frozenset({'wife'}),frozenset({'daughter'}),0.027,0.024,0.0028,0.1037037037037037,4.320987654320987,1.0,0.002152,1.0889256198347108,0.7898986932902656,0.05809128630705393,0.08166363084395871,0.11018518518518519
frozenset({'husband'}),frozenset({'wife'}),0.0192,0.027,0.0022,0.11458333333333336,4.2438271604938285,1.0,0.0016816000000000001,1.0989176470588236,0.7793267091798902,0.05,0.09001370332305587,0.09803240740740743
frozenset({'wife'}),frozenset({'husband'}),0.027,0.0192,0.0022,0.08148148148148149,4.243827160493828,1.0,0.0016816000000000001,1.0678064516129033,0.7855741380921238,0.05,0.06350069482206515,0.09803240740740743
frozenset({'student'}),frozenset({'school'}),0.0188,0.026,0.0044,0.23404255319148937,9.00163666121113,1.0,0.0039112,1.271611111111111,0.9059407775265909,0.10891089108910892,0.21359605050460923,0.2016366612111293
frozenset({'school'}),frozenset({'student'}),0.026,0.0188,0.0044,0.16923076923076924,9.00163666121113,1.0,0.0039112,1.1810740740740742,0.9126376703378756,0.10891089108910892,0.15331305465834613,0.2016366612111293
frozenset({'house'}),frozenset({'daughter'}),0.0228,0.024,0.0022,0.09649122807017545,4.0204678362573105,1.0,0.0016528,1.0802330097087378,0.768801399173892,0.04932735426008969,0.07427379925222893,0.09407894736842107
frozenset({'daughter'}),frozenset({'house'}),0.024,0.0228,0.0022,0.09166666666666667,4.0204678362573105,1.0,0.0016528,1.075816513761468,0.769746646795827,0.04932735426008969,0.07047346159094012,0.09407894736842107
frozenset({'daughter'}),frozenset({'marry'}),0.024,0.016,0.0024,0.09999999999999999,6.249999999999999,1.0,0.0020159999999999996,1.0933333333333333,0.860655737704918,0.06382978723404255,0.08536585365853658,0.125
frozenset({'marry'}),frozenset({'daughter'}),0.016,0.024,0.0024,0.15,6.25,1.0,0.0020159999999999996,1.148235294117647,0.8536585365853657,0.06382978723404255,0.1290983606557377,0.125
frozenset({'house'}),frozenset({'home'}),0.0228,0.022,0.002,0.08771929824561403,3.9872408293460926,1.0,0.0014984,1.0720384615384615,0.7666803110929186,0.04672897196261683,0.06719764646790802,0.08931419457735247
frozenset({'home'}),frozenset({'house'}),0.022,0.0228,0.002,0.09090909090909091,3.9872408293460926,1.0,0.0014984,1.07492,0.7660531697341514,0.04672897196261683,0.06969821009935624,0.08931419457735247
frozenset({'house'}),frozenset({'live'}),0.0228,0.0206,0.0022,0.09649122807017545,4.684040197581332,1.0,0.00173032,1.0839961165048544,0.804859896550441,0.05339805825242719,0.07748746995116955,0.10164367228751492
frozenset({'live'}),frozenset({'house'}),0.0206,0.0228,0.0022,0.10679611650485438,4.684040197581332,1.0,0.00173032,1.0940391304347825,0.8030519613121204,0.05339805825242719,0.08595591128208593,0.10164367228751492
frozenset({'house'}),frozenset({'move'}),0.0228,0.0112,0.0022,0.09649122807017545,8.61528822055138,1.0,0.00194464,1.0944,0.9045510363561939,0.06918238993710692,0.08625730994152048,0.14645989974937346
frozenset({'move'}),frozenset({'house'}),0.0112,0.0228,0.0022,0.19642857142857145,8.61528822055138,1.0,0.00194464,1.216071111111111,0.8939393939393938,0.06918238993710692,0.177679667855681,0.14645989974937346
frozenset({'return'}),frozenset({'home'}),0.0142,0.022,0.0024,0.16901408450704222,7.682458386683738,1.0,0.0020876,1.176915254237288,0.8823628863190641,0.07100591715976332,0.15032114980270167,0.13905249679897566
frozenset({'home'}),frozenset({'return'}),0.022,0.0142,0.0024,0.10909090909090909,7.682458386683738,1.0,0.0020876,1.1065102040816328,0.8894001363326517,0.07100591715976332,0.09625776941662516,0.13905249679897566
frozenset({'killer'}),frozenset({'murder'}),0.0168,0.0198,0.003,0.17857142857142858,9.018759018759019,1.0,0.00266736,1.1932869565217392,0.9043124491456469,0.08928571428571429,0.16197860494942723,0.16504329004329005
frozenset({'murder'}),frozenset({'killer'}),0.0198,0.0168,0.003,0.15151515151515152,9.01875901875902,1.0,0.00266736,1.1587714285714286,0.9070801877167926,0.08928571428571429,0.13701703774934043,0.16504329004329005
frozenset({'name'}),frozenset({'marry'}),0.0188,0.016,0.002,0.10638297872340426,6.648936170212766,1.0,0.0016992,1.1011428571428572,0.8658785161027314,0.06097560975609757,0.09185262065386611,0.11569148936170212
frozenset({'marry'}),frozenset({'name'}),0.016,0.0188,0.002,0.125,6.648936170212766,1.0,0.0016992,1.1213714285714285,0.8634146341463415,0.06097560975609757,0.10823481451284142,0.11569148936170212
frozenset({'play'}),frozenset({'game'}),0.0142,0.0172,0.002,0.14084507042253522,8.188666885031118,1.0,0.00175576,1.1439147540983607,0.8905254615540678,0.06802721088435375,0.12580898496391454,0.12856207009498855
frozenset({'game'}),frozenset({'play'}),0.0172,0.0142,0.002,0.11627906976744186,8.188666885031116,1.0,0.00175576,1.1155105263157894,0.8932437932437932,0.06802721088435375,0.10354947227372881,0.12856207009498855
frozenset({'marry'}),frozenset({'marriage'}),0.016,0.0126,0.0024,0.15,11.904761904761905,1.0,0.0021983999999999997,1.1616470588235295,0.9308943089430894,0.09160305343511449,0.1391533319829856,0.17023809523809524
frozenset({'marriage'}),frozenset({'marry'}),0.0126,0.016,0.0024,0.19047619047619047,11.904761904761903,1.0,0.0021983999999999997,1.2155294117647057,0.9276888798865707,0.09160305343511449,0.17731320170344558,0.17023809523809524
frozenset({'street'}),frozenset({'gang'}),0.0114,0.0158,0.0024,0.21052631578947364,13.324450366422381,1.0,0.0022198799999999996,1.2466533333333332,0.9356160226583045,0.09677419354838708,0.19785238344795128,0.1812125249833444
frozenset({'gang'}),frozenset({'street'}),0.0158,0.0114,0.0024,0.15189873417721517,13.324450366422383,1.0,0.0022198799999999996,1.1656626865671642,0.9397988213777686,0.09677419354838708,0.14211888951771715,0.1812125249833444
frozenset({'artist'}),frozenset({'art'}),0.0126,0.0158,0.0026,0.20634920634920634,13.06007635121559,1.0,0.00240092,1.2400919999999998,0.9352144715725837,0.1007751937984496,0.19360821616460713,0.1854530841872614
frozenset({'art'}),frozenset({'artist'}),0.0158,0.0126,0.0026,0.16455696202531644,13.06007635121559,1.0,0.00240092,1.1818878787878788,0.9382552014130963,0.1007751937984496,0.15389605228409606,0.1854530841872614
