antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'daughter', 'kill'})",frozenset({'police'}),0.0072,0.0604,0.0024,0.3333333333333333,5.518763796909492,1.0,0.00196512,1.4093999999999998,0.8247381144238518,0.03680981595092024,0.2904782176812828,0.18653421633554082
"frozenset({'mother', 'begin'})",frozenset({'daughter'}),0.006,0.0618,0.002,0.3333333333333333,5.393743257820927,1.0,0.0016292,1.4073,0.8195171026156941,0.030395136778115502,0.28941945569530303,0.18284789644012944
"frozenset({'killer', 'kill'})",frozenset({'murder'}),0.0098,0.055,0.0032,0.326530612244898,5.936920222634509,1.0,0.002661,1.403181818181818,0.8397924661684509,0.05194805194805195,0.2873339812115323,0.19235621521335808
"frozenset({'brother', 'police'})",frozenset({'death'}),0.0068,0.0622,0.0022,0.3235294117647059,5.201437488178551,1.0,0.0017770400000000001,1.3863130434782607,0.8132757295060961,0.03293413173652695,0.27866220064481334,0.17944959334216
"frozenset({'woman', 'name'})",frozenset({'beautiful'}),0.0082,0.0352,0.0026,0.31707317073170727,9.007760532150774,1.0,0.0023113599999999997,1.412742857142857,0.8963345587665006,0.06372549019607843,0.2921571006754843,0.1954684035476718
"frozenset({'husband', 'son'})",frozenset({'daughter'}),0.007,0.0618,0.0022,0.3142857142857143,5.085529357374018,1.0,0.0017674000000000001,1.3682083333333335,0.8090268241325643,0.03303303303303303,0.26911715442945455,0.1749422098936662
"frozenset({'set', 'kill'})",frozenset({'killer'}),0.007,0.037,0.0022,0.3142857142857143,8.494208494208495,1.0,0.001941,1.404375,0.8884921724800878,0.052631578947368425,0.28793947485536275,0.18687258687258687
"frozenset({'father', 'begin'})",frozenset({'daughter'}),0.0064,0.0618,0.002,0.3125,5.05663430420712,1.0,0.0016044800000000001,1.3646545454545456,0.8074074074074075,0.030211480362537766,0.26721381368578123,0.17243122977346279
"frozenset({'try', 'murder'})",frozenset({'police'}),0.0064,0.0604,0.002,0.3125,5.1738410596026485,1.0,0.00161344,1.3666909090909092,0.8119162640901771,0.0308641975308642,0.2683056619838229,0.17280629139072848
"frozenset({'kill', 'home'})",frozenset({'return'}),0.0064,0.0516,0.002,0.3125,6.0562015503875966,1.0,0.00166976,1.379490909090909,0.840257648953301,0.03571428571428571,0.2750948966680726,0.17562984496124032
"frozenset({'try', 'police'})",frozenset({'murder'}),0.0064,0.055,0.002,0.3125,5.681818181818182,1.0,0.001648,1.3745454545454545,0.8293075684380031,0.03367003367003367,0.2724867724867725,0.1744318181818182
"frozenset({'death', 'kill'})",frozenset({'police'}),0.0116,0.0604,0.0036,0.3103448275862069,5.138159397122631,1.0,0.00289936,1.36242,0.8148298034983588,0.05263157894736842,0.26601194932546496,0.18497373829641472
"frozenset({'woman', 'murder'})",frozenset({'killer'}),0.0084,0.037,0.0026,0.30952380952380953,8.365508365508367,1.0,0.0022892,1.3946896551724137,0.8879200670245446,0.06074766355140187,0.2829946100974139,0.1898970398970399
"frozenset({'brother', 'death'})",frozenset({'police'}),0.0072,0.0604,0.0022,0.3055555555555556,5.058866813833702,1.0,0.0017651200000000002,1.353024,0.808145923375577,0.03363914373088685,0.2609148100846696,0.17098969830757912
"frozenset({'police', 'help'})",frozenset({'murder'}),0.0072,0.055,0.0022,0.3055555555555556,5.555555555555556,1.0,0.001804,1.3608,0.8259468170829976,0.03666666666666667,0.26513815402704294,0.17277777777777778
"frozenset({'meet', 'relationship'})",frozenset({'fall'}),0.0066,0.0546,0.002,0.30303030303030304,5.55000555000555,1.0,0.00163964,1.3564434782608694,0.8252667606200926,0.033783783783783786,0.2627779807809425,0.16983016983016982
"frozenset({'meet', 'marry'})",frozenset({'fall'}),0.0066,0.0546,0.002,0.30303030303030304,5.55000555000555,1.0,0.00163964,1.3564434782608694,0.8252667606200926,0.033783783783783786,0.2627779807809425,0.16983016983016982
frozenset({'student'}),frozenset({'school'}),0.0416,0.053,0.0126,0.3028846153846154,5.714804063860669,1.0,0.0103952,1.3584551724137932,0.8608262447995336,0.15365853658536588,0.2638697100154334,0.27031023222060957
